Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
JERVOIS TREASURES,"3,075,000","1,130.22","2,721",Feb-24,JERVOIS ROAD,Resale,Strata,105,"29,286",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
NOVA 88,"1,350,000",914.94,"1,476",Feb-24,BHAMO ROAD,Resale,Strata,85,"15,882",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
MARTIN MODERN,"1,930,000",764.24,"2,525",Feb-24,MARTIN PLACE,Resale,Strata,71,"27,183",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,11 to 15
ST REGIS RESIDENCES SINGAPORE,"5,382,500","2,152.8","2,500",Feb-24,TANGLIN ROAD,Resale,Strata,200,"26,913",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
NIN RESIDENCE,"1,968,000","1,280.92","1,536",Feb-24,PHENG GECK AVENUE,Resale,Strata,119,"16,538",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,390,000",602.78,"2,306",Feb-24,WOODLEIGH LANE,Resale,Strata,56,"24,821",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARC RIVIERA,"1,688,888","1,011.82","1,669",Feb-24,WEST COAST VALE,Resale,Strata,94,"17,967",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
BURLINGTON SQUARE,"1,300,000",828.83,"1,568",Feb-24,BENCOOLEN STREET,Resale,Strata,77,"16,883",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,16 to 20
EUHABITAT,"755,000",527.44,"1,431",Feb-24,JALAN EUNOS,Resale,Strata,49,"15,408",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
EURO-ASIA PARK,"2,500,000","1,700.71","1,470",Feb-24,WOODLEIGH CLOSE,Resale,Strata,158,"15,823",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,328,000",731.95,"1,814",Feb-24,MOUNT VERNON ROAD,Resale,Strata,68,"19,529",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"838,000",419.8,"1,996",Feb-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,487",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
SPOTTISWOODE SUITES,"2,070,000",871.88,"2,374",Feb-24,SPOTTISWOODE PARK ROAD,Resale,Strata,81,"25,556",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
MEDGE,"2,318,000","1,313.21","1,765",Feb-24,MINBU ROAD,Resale,Strata,122,"19,000",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
SOUTHBANK,"1,148,000",613.55,"1,871",Feb-24,NORTH BRIDGE ROAD,Resale,Strata,57,"20,140",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
TREVISTA,"1,990,000","1,140.98","1,744",Feb-24,LORONG 3 TOA PAYOH,Resale,Strata,106,"18,774",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,06 to 10
GALLOP GABLES,"2,450,000","1,162.51","2,108",Feb-24,FARRER ROAD,Resale,Strata,108,"22,685",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE TRILINQ,"960,000",538.2,"1,784",Feb-24,JALAN LEMPENG,Resale,Strata,50,"19,200",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,26 to 30
CASSIA EDGE,"1,380,000",914.94,"1,508",Feb-24,GUILLEMARD ROAD,Resale,Strata,85,"16,235",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SOLEIL @ SINARAN,"1,070,000",581.26,"1,841",Feb-24,SINARAN DRIVE,Resale,Strata,54,"19,815",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,01 to 05
BOTANNIA,"2,200,000","1,248.62","1,762",Feb-24,WEST COAST PARK,Resale,Strata,116,"18,966",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
THE ROCHESTER RESIDENCES,"1,483,000","1,022.58","1,450",Feb-24,ROCHESTER DRIVE,Resale,Strata,95,"15,611",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
ONE DRAYCOTT,"2,640,000",796.54,"3,314",Feb-24,DRAYCOTT PARK,Resale,Strata,74,"35,676",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
THE FORD @ HOLLAND,"1,080,000",505.91,"2,135",Feb-24,FORD AVENUE,Resale,Strata,47,"22,979",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
QUEENS PEAK,"1,085,000",495.14,"2,191",Feb-24,DUNDEE ROAD,Resale,Strata,46,"23,587",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
SPOTTISWOODE 18,"1,180,000",505.91,"2,332",Feb-24,SPOTTISWOODE PARK ROAD,Resale,Strata,47,"25,106",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
CAPE ROYALE,"4,410,000","1,905.23","2,315",Feb-24,COVE WAY,Resale,Strata,177,"24,915",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,16 to 20
HILLCREST ARCADIA,"2,980,000","2,325.02","1,282",Feb-24,ARCADIA ROAD,Resale,Strata,216,"13,796",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,06 to 10
MOONSTONE ROYALE,"980,000",828.83,"1,182",Feb-24,MOONSTONE LANE,Resale,Strata,77,"12,727",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
LEIGHWOODS,"3,600,000","2,217.38","1,624",Feb-24,MOUNT SINAI RISE,Resale,Strata,206,"17,476",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
VISIONCREST,"2,860,000","1,227.1","2,331",Feb-24,OXLEY RISE,Resale,Strata,114,"25,088",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ARDMORE PARK,"12,900,000","2,884.75","4,472",Feb-24,ARDMORE PARK,Resale,Strata,268,"48,134",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
ONE DRAYCOTT,"2,380,000",731.95,"3,252",Feb-24,DRAYCOTT PARK,Resale,Strata,68,"35,000",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
DUO RESIDENCES,"2,180,000","1,011.82","2,155",Feb-24,FRASER STREET,Resale,Strata,94,"23,191",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
REGENT RESIDENCES,"1,265,000",807.3,"1,567",Feb-24,SERANGOON ROAD,Resale,Strata,75,"16,867",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
REGENT RESIDENCES,"1,300,000",818.06,"1,589",Feb-24,SERANGOON ROAD,Resale,Strata,76,"17,105",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,560,000",807.3,"1,932",Feb-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,75,"20,800",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"3,550,000","1,776.06","1,999",Feb-24,OCEAN DRIVE,Resale,Strata,165,"21,515",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
TWIN VEW,"1,800,000","1,054.87","1,706",Feb-24,WEST COAST VALE,Resale,Strata,98,"18,367",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,01 to 05
CYAN,"2,551,888","1,001.05","2,549",Feb-24,KENG CHIN ROAD,Resale,Strata,93,"27,440",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,300,000",656.6,"1,980",Feb-24,MARINA BOULEVARD,Resale,Strata,61,"21,311",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,06 to 10
ICON,"1,348,888",785.77,"1,717",Feb-24,GOPENG STREET,Resale,Strata,73,"18,478",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
INTERNATIONAL PLAZA,"1,300,000","1,033.34","1,258",Feb-24,ANSON ROAD,Resale,Strata,96,"13,542",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,46 to 50
PARC RIVIERA,"2,110,000","1,184.04","1,782",Feb-24,WEST COAST VALE,Resale,Strata,110,"19,182",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
CONCOURSE SKYLINE,"1,408,000",796.54,"1,768",Feb-24,BEACH ROAD,Resale,Strata,74,"19,027",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
MURANO,"1,550,000","1,065.64","1,455",Feb-24,PASIR PANJANG ROAD,Resale,Strata,99,"15,657",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,560,000","1,022.58","1,526",Feb-24,LENGKONG TUJOH,Resale,Strata,95,"16,421",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,950,000",958,"2,035",Feb-24,SPOTTISWOODE PARK ROAD,Resale,Strata,89,"21,910",-,Condominium,1,Freehold,02,Rest of Central Region,01 to 05
CAIRNHILL PLAZA,"5,400,000","2,852.46","1,893",Feb-24,CAIRNHILL ROAD,Resale,Strata,265,"20,377",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SKY GREEN,"1,355,000",753.48,"1,798",Feb-24,MACPHERSON ROAD,Resale,Strata,70,"19,357",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,660,000",645.84,"2,570",Feb-24,FOURTH AVENUE,Resale,Strata,60,"27,667",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
WATERBANK AT DAKOTA,"862,000",484.38,"1,780",Feb-24,DAKOTA CRESCENT,Resale,Strata,45,"19,156",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
ATRIUM RESIDENCES,"2,300,000","2,271.2","1,013",Feb-24,LORONG 28 GEYLANG,Resale,Strata,211,"10,900",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,900,000",839.59,"2,263",Feb-24,SIMS AVENUE,Resale,Strata,78,"24,359",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE TESSARINA,"3,100,000","1,367.03","2,268",Feb-24,WILBY ROAD,Resale,Strata,127,"24,409",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VISIONCREST,"2,200,000",990.29,"2,222",Feb-24,OXLEY RISE,Resale,Strata,92,"23,913",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
LE SOMME,"816,750",495.14,"1,650",Feb-24,SOMME ROAD,Resale,Strata,46,"17,755",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
TERESA VILLE,"3,000,000","1,959.05","1,531",Feb-24,LOWER DELTA ROAD,Resale,Strata,182,"16,484",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"828,888",441.32,"1,878",Feb-24,WHAMPOA EAST,Resale,Strata,41,"20,217",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
BARTLEY RIDGE,"1,330,000",721.19,"1,844",Feb-24,MOUNT VERNON ROAD,Resale,Strata,67,"19,851",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
THE INTERLACE,"3,850,000","3,670.52","1,049",Feb-24,DEPOT ROAD,Resale,Strata,341,"11,290",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
QUEENS PEAK,"980,000",441.32,"2,221",Feb-24,DUNDEE ROAD,Resale,Strata,41,"23,902",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"824,888",419.8,"1,965",Feb-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,151",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
SANT RITZ,"1,730,000","1,097.93","1,576",Feb-24,PHENG GECK AVENUE,Resale,Strata,102,"16,961",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,420,000",635.08,"2,236",Feb-24,STIRLING ROAD,Resale,Strata,59,"24,068",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
THE TRILINQ,"1,745,000",914.94,"1,907",Feb-24,JALAN LEMPENG,Resale,Strata,85,"20,529",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
THE BALMORAL SPRING,"2,650,000","1,119.46","2,367",Feb-24,BALMORAL CRESCENT,Resale,Strata,104,"25,481",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE ROCHESTER RESIDENCES,"2,100,000","1,302.44","1,612",Feb-24,ROCHESTER DRIVE,Resale,Strata,121,"17,355",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
VACANZA @ EAST,"1,270,000",807.3,"1,573",Feb-24,LENGKONG TUJOH,Resale,Strata,75,"16,933",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE PATERSON,"2,750,000","1,205.57","2,281",Feb-24,PATERSON ROAD,Resale,Strata,112,"24,554",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
SHELFORD REGENCY,"1,965,000",925.7,"2,123",Feb-24,SHELFORD ROAD,Resale,Strata,86,"22,849",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VA RESIDENCES,"976,888",624.31,"1,565",Feb-24,BOON TECK ROAD,Resale,Strata,58,"16,843",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PARC RIVIERA,"2,090,000","1,184.04","1,765",Feb-24,WEST COAST VALE,Resale,Strata,110,"19,000",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
BLISS RESIDENCES,"795,000",516.67,"1,539",Feb-24,JALAN MASJID,Resale,Strata,48,"16,563",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
PRESTIGE HEIGHTS,"628,000",344.45,"1,823",Feb-24,BALESTIER ROAD,Resale,Strata,32,"19,625",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"3,600,000","2,098.98","1,715",Feb-24,KEPPEL BAY DRIVE,Resale,Strata,195,"18,462",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
CITY GATE,"965,000",452.09,"2,135",Feb-24,BEACH ROAD,Resale,Strata,42,"22,976",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
ONE DRAYCOTT,"2,320,000",796.54,"2,913",Feb-24,DRAYCOTT PARK,Resale,Strata,74,"31,351",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE ROCHESTER RESIDENCES,"1,288,000","1,022.58","1,260",Feb-24,ROCHESTER DRIVE,Resale,Strata,95,"13,558",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
PARC RIVIERA,"1,708,000",990.29,"1,725",Feb-24,WEST COAST VALE,Resale,Strata,92,"18,565",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,158,000",505.91,"2,289",Feb-24,STIRLING ROAD,Resale,Strata,47,"24,638",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,050,000","1,173.28","1,747",Feb-24,KEPPEL BAY VIEW,Resale,Strata,109,"18,807",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
ONE DRAYCOTT,"2,300,000",731.95,"3,142",Feb-24,DRAYCOTT PARK,Resale,Strata,68,"33,824",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
SANT RITZ,"1,168,000",688.9,"1,695",Feb-24,PHENG GECK AVENUE,Resale,Strata,64,"18,250",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
CITY GATE,"1,780,000",904.18,"1,969",Feb-24,BEACH ROAD,Resale,Strata,84,"21,190",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,16 to 20
AIRSTREAM,"1,530,000","1,011.82","1,512",Feb-24,ST. MICHAEL'S ROAD,Resale,Strata,94,"16,277",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
8 @ MOUNT SOPHIA,"1,780,000","1,033.34","1,723",Feb-24,MOUNT SOPHIA,Resale,Strata,96,"18,542",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
SAINT MARTIN RESIDENCE,"4,288,000","2,884.75","1,486",Feb-24,ST. MARTIN'S DRIVE,Resale,Strata,268,"16,000",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CUBE 8,"5,220,000","3,143.09","1,661",Feb-24,THOMSON ROAD,Resale,Strata,292,"17,877",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
DUO RESIDENCES,"1,900,000",818.06,"2,323",Feb-24,FRASER STREET,Resale,Strata,76,"25,000",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
ICON,"1,090,000",570.49,"1,911",Feb-24,GOPENG STREET,Resale,Strata,53,"20,566",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
PARC HAVEN,"1,900,000","1,313.21","1,447",Feb-24,LORONG LIMAU,Resale,Strata,122,"15,574",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"962,000",441.32,"2,180",Feb-24,COMMONWEALTH AVENUE,Resale,Strata,41,"23,463",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
ROBIN SUITES,"1,030,000",441.32,"2,334",Feb-24,ROBIN ROAD,Resale,Strata,41,"25,122",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
DUKES RESIDENCE,"2,300,000","1,076.4","2,137",Feb-24,DUKE'S ROAD,Resale,Strata,100,"23,000",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SUITES 28,"860,000","1,033.34",832,Feb-24,LORONG 30 GEYLANG,Resale,Strata,96,"8,958",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE ROCHESTER RESIDENCES,"1,600,000","1,280.92","1,249",Feb-24,ROCHESTER DRIVE,Resale,Strata,119,"13,445",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
CARABELLE,"1,700,000",947.23,"1,795",Feb-24,WEST COAST WAY,Resale,Strata,88,"19,318",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
D'LEEDON,"1,550,000",785.77,"1,973",Feb-24,LEEDON HEIGHTS,Resale,Strata,73,"21,233",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"1,960,000","1,119.46","1,751",Feb-24,KEPPEL BAY VIEW,Resale,Strata,104,"18,846",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE MEZZO,"920,000",559.73,"1,644",Feb-24,BALESTIER ROAD,Resale,Strata,52,"17,692",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
LEONIE SUITES,"1,880,000",925.7,"2,031",Feb-24,LEONIE HILL,Resale,Strata,86,"21,860",-,Apartment,1,99 yrs lease commencing from 2002,09,Core Central Region,26 to 30
THE OCEANFRONT @ SENTOSA COVE,"8,100,000","4,865.33","1,665",Feb-24,OCEAN DRIVE,Resale,Strata,452,"17,920",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,11 to 15
SIMSVILLE,"1,688,888","1,237.86","1,364",Feb-24,GEYLANG EAST AVENUE 2,Resale,Strata,115,"14,686",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,11 to 15
PARC ESTA,"915,000",419.8,"2,180",Feb-24,SIMS AVENUE,Resale,Strata,39,"23,462",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
JERVOIS TREASURES,"2,030,000",796.54,"2,549",Feb-24,JERVOIS ROAD,Resale,Strata,74,"27,432",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ALEXIS,"800,000",409.03,"1,956",Feb-24,ALEXANDRA ROAD,Resale,Strata,38,"21,053",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
PARC ESTA,"1,617,000",742.72,"2,177",Feb-24,SIMS AVENUE,Resale,Strata,69,"23,435",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
LEICESTER SUITES,"788,000",419.8,"1,877",Feb-24,LEICESTER ROAD,Resale,Strata,39,"20,205",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
PARC RIVIERA,"1,938,888","1,184.04","1,638",Feb-24,WEST COAST VALE,Resale,Strata,110,"17,626",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
SIMS URBAN OASIS,"860,000",473.62,"1,816",Feb-24,SIMS DRIVE,Resale,Strata,44,"19,545",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"833,000",441.32,"1,888",Feb-24,SIMS DRIVE,Resale,Strata,41,"20,317",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
THE REGALIA,"2,525,000","1,216.33","2,076",Feb-24,RIVER VALLEY CLOSE,Resale,Strata,113,"22,345",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
LE REGAL,"572,000",365.98,"1,563",Feb-24,GEYLANG ROAD,Resale,Strata,34,"16,824",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
REZI 26,"1,468,000","1,065.64","1,378",Feb-24,LORONG 26 GEYLANG,Resale,Strata,99,"14,828",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SOMMERVILLE PARK,"2,850,000","1,302.44","2,188",Feb-24,FARRER DRIVE,Resale,Strata,121,"23,554",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HERITAGE VIEW,"2,000,000","1,313.21","1,523",Feb-24,DOVER RISE,Resale,Strata,122,"16,393",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
ICON,"1,750,000",925.7,"1,890",Feb-24,GOPENG STREET,Resale,Strata,86,"20,349",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
LUMIERE,"1,110,000",635.08,"1,748",Feb-24,MISTRI ROAD,Resale,Strata,59,"18,814",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,21 to 25
PRISTINE HEIGHTS,"1,208,000",731.95,"1,650",Feb-24,MERGUI ROAD,Resale,Strata,68,"17,765",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
POLLEN & BLEU,"1,170,000",602.78,"1,941",Feb-24,FARRER DRIVE,Resale,Strata,56,"20,893",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
GUILLEMARD EDGE,"905,888",548.96,"1,650",Feb-24,LORONG 30 GEYLANG,Resale,Strata,51,"17,763",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
D'WEAVE,"968,000",570.49,"1,697",Feb-24,LORONG 39 GEYLANG,Resale,Strata,53,"18,264",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
WATERFRONT @ FABER,"1,180,000",753.48,"1,566",Feb-24,FABER WALK,Resale,Strata,70,"16,857",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
D'LEEDON,"2,880,000","1,399.32","2,058",Feb-24,LEEDON HEIGHTS,Resale,Strata,130,"22,154",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
RIDGEWOOD,"3,658,000","2,012.87","1,817",Feb-24,RIDGEWOOD CLOSE,Resale,Strata,187,"19,561",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,06 to 10
BLUE HORIZON,"1,650,000","1,162.51","1,419",Feb-24,WEST COAST CRESCENT,Resale,Strata,108,"15,278",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,21 to 25
QUEENS,"1,840,000","1,194.8","1,540",Feb-24,STIRLING ROAD,Resale,Strata,111,"16,577",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,01 to 05
ALEX RESIDENCES,"975,000",473.62,"2,059",Feb-24,ALEXANDRA VIEW,Resale,Strata,44,"22,159",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
RIVERGATE,"4,220,000","1,550.02","2,723",Feb-24,ROBERTSON QUAY,Resale,Strata,144,"29,306",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
SIMS URBAN OASIS,"1,255,000",699.66,"1,794",Feb-24,SIMS DRIVE,Resale,Strata,65,"19,308",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
SUITES @ EUNOS,"670,000",365.98,"1,831",Feb-24,JALAN YASIN,Resale,Strata,34,"19,706",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
