Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE SKYWOODS,"1,835,000","1,291.68","1,421",Jun-22,DAIRY FARM HEIGHTS,Resale,Strata,120,"15,292",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,612,000","1,399.32","1,152",Jun-22,CANBERRA DRIVE,Resale,Strata,130,"12,400",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
THE TENNERY,"770,000",613.55,"1,255",Jun-22,WOODLANDS ROAD,Resale,Strata,57,"13,509",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
HILLSTA,"900,000",764.24,"1,178",Jun-22,PHOENIX ROAD,Resale,Strata,71,"12,676",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE GALE,"970,000",914.94,"1,060",Jun-22,FLORA ROAD,Resale,Strata,85,"11,412",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THOMSON THREE,"1,908,000","1,044.11","1,827",Jun-22,BRIGHT HILL DRIVE,Resale,Strata,97,"19,670",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
MANDARIN GARDENS,"1,850,000","1,571.54","1,177",Jun-22,SIGLAP ROAD,Resale,Strata,146,"12,671",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
NV RESIDENCES,"1,270,000","1,184.04","1,073",Jun-22,PASIR RIS GROVE,Resale,Strata,110,"11,545",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
HAIG COURT,"2,250,000","1,463.9","1,537",Jun-22,HAIG ROAD,Resale,Strata,136,"16,544",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
REGENTVILLE,"850,000",979.52,868,Jun-22,HOUGANG STREET 92,Resale,Strata,91,"9,341",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
MAYSPRINGS,"890,000",904.18,984,Jun-22,PETIR ROAD,Resale,Strata,84,"10,595",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"1,700,000",904.18,"1,880",Jun-22,SERANGOON NORTH VIEW,Resale,Strata,84,"20,238",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,738,000","1,302.44","1,334",Jun-22,KOVAN ROAD,Resale,Strata,121,"14,364",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
THE GLADES,"758,000",505.91,"1,498",Jun-22,BEDOK RISE,Resale,Strata,47,"16,128",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,780,000","1,184.04","1,503",Jun-22,BEDOK RESERVOIR ROAD,Resale,Strata,110,"16,182",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,350,000","1,227.1","1,100",Jun-22,BEDOK RESERVOIR VIEW,Resale,Strata,114,"11,842",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
CASTLE GREEN,"990,000",947.23,"1,045",Jun-22,YIO CHU KANG ROAD,Resale,Strata,88,"11,250",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"690,000",473.62,"1,457",Jun-22,UPPER SERANGOON VIEW,Resale,Strata,44,"15,682",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"1,120,000",904.18,"1,239",Jun-22,SENGKANG EAST AVENUE,Resale,Strata,84,"13,333",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
NOTTINGHILL SUITES,"675,000",398.27,"1,695",Jun-22,TOH TUCK ROAD,Resale,Strata,37,"18,243",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
COSTA RHU,"1,950,000","1,743.77","1,118",Jun-22,RHU CROSS,Resale,Strata,162,"12,037",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE CLEARWATER,"1,125,000",979.52,"1,149",Jun-22,BEDOK RESERVOIR VIEW,Resale,Strata,91,"12,363",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
THE GLADES,"1,050,000",699.66,"1,501",Jun-22,BEDOK RISE,Resale,Strata,65,"16,154",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,11 to 15
THE LANAI,"1,780,000","1,227.1","1,451",Jun-22,HILLVIEW AVENUE,Resale,Strata,114,"15,614",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
SANDY PALM,"1,180,000","1,399.32",843,Jun-22,JALAN LOYANG BESAR,Resale,Strata,130,"9,077",-,Condominium,1,99 yrs lease commencing from 1996,17,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"830,000",495.14,"1,676",Jun-22,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"18,043",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
PARKVIEW APARTMENTS,"920,000","1,119.46",822,Jun-22,BUKIT BATOK STREET 25,Resale,Strata,104,"8,846",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
THE ESTUARY,"705,000",592.02,"1,191",Jun-22,YISHUN AVENUE 1,Resale,Strata,55,"12,818",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
TRILIVE,"1,560,000",904.18,"1,725",Jun-22,TAMPINES ROAD,Resale,Strata,84,"18,571",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
RIVERBANK @ FERNVALE,"650,000",495.14,"1,313",Jun-22,FERNVALE CLOSE,Resale,Strata,46,"14,130",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
THE WARREN,"1,170,000","1,173.28",997,Jun-22,CHOA CHU KANG LOOP,Resale,Strata,109,"10,734",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"903,800",688.9,"1,312",Jun-22,UPPER SERANGOON VIEW,Resale,Strata,64,"14,122",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE NAUTICAL,"900,000",914.94,984,Jun-22,JALAN SENDUDOK,Resale,Strata,85,"10,588",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
KENSINGTON SQUARE,"860,000",613.55,"1,402",Jun-22,JALAN LOKAM,Resale,Strata,57,"15,088",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PANDAN VALLEY,"2,950,000","1,668.42","1,768",Jun-22,PANDAN VALLEY,Resale,Strata,155,"19,032",-,Condominium,1,Freehold,21,Rest of Central Region,16 to 20
THE WATERLINE,"1,570,000","1,237.86","1,268",Jun-22,POH HUAT ROAD WEST,Resale,Strata,115,"13,652",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
COSTA RHU,"1,415,000",990.29,"1,429",Jun-22,RHU CROSS,Resale,Strata,92,"15,380",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
PALM ISLES,"1,030,000",990.29,"1,040",Jun-22,FLORA DRIVE,Resale,Strata,92,"11,196",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,06 to 10
PARC ELEGANCE,"668,000",441.32,"1,514",Jun-22,TELOK KURAU ROAD,Resale,Strata,41,"16,293",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NEPTUNE COURT,"1,650,000","1,636.13","1,008",Jun-22,MARINE VISTA,Resale,Strata,152,"10,855",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,01 to 05
PARC PALAIS,"2,230,000","1,485.43","1,501",Jun-22,HUME AVENUE,Resale,Strata,138,"16,159",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
RIVAGE,"1,910,000","1,184.04","1,613",Jun-22,MARGATE ROAD,Resale,Strata,110,"17,364",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CASTLE GREEN,"1,340,000","1,216.33","1,102",Jun-22,YIO CHU KANG ROAD,Resale,Strata,113,"11,858",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
THE SANTORINI,"1,330,000","1,119.46","1,188",Jun-22,TAMPINES STREET 86,Resale,Strata,104,"12,788",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
ECO,"820,000",592.02,"1,385",Jun-22,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"14,909",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
PANDAN VALLEY,"3,700,000","3,498.3","1,058",Jun-22,PANDAN VALLEY,Resale,Strata,325,"11,385",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
LIGHTHOUSE,"1,060,000","1,205.57",879,Jun-22,JALAN LOYANG BESAR,Resale,Strata,112,"9,464",-,Condominium,1,99 yrs lease commencing from 1993,17,Outside Central Region,01 to 05
COMPASS HEIGHTS,"1,200,000","1,291.68",929,Jun-22,SENGKANG SQUARE,Resale,Strata,120,"10,000",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
TERRASSE,"930,000",731.95,"1,271",Jun-22,TERRASSE LANE,Resale,Strata,68,"13,676",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SKY VUE,"2,188,000","1,140.98","1,918",Jun-22,BISHAN STREET 15,Resale,Strata,106,"20,642",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
THE SKYWOODS,"822,000",581.26,"1,414",Jun-22,DAIRY FARM HEIGHTS,Resale,Strata,54,"15,222",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
LAKE GRANDE,"822,000",516.67,"1,591",Jun-22,JURONG LAKE LINK,Resale,Strata,48,"17,125",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
THOMSON V TWO,"695,000",398.27,"1,745",Jun-22,SIN MING ROAD,Resale,Strata,37,"18,784",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
NINE RESIDENCES,"1,060,000",925.7,"1,145",Jun-22,YISHUN AVENUE 9,Resale,Strata,86,"12,326",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
CHILTERN PARK,"1,470,000","1,248.62","1,177",Jun-22,SERANGOON AVENUE 3,Resale,Strata,116,"12,672",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
HILLS TWOONE,"1,320,000",947.23,"1,394",Jun-22,HILLVIEW TERRACE,Resale,Strata,88,"15,000",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
MEYER RESIDENCE,"1,880,000",904.18,"2,079",Jun-22,MEYER PLACE,Resale,Strata,84,"22,381",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE CHUAN,"2,180,000","1,280.92","1,702",Jun-22,LORONG CHUAN,Resale,Strata,119,"18,319",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,06 to 10
THE BAYSHORE,"1,170,000",979.52,"1,194",Jun-22,BAYSHORE ROAD,Resale,Strata,91,"12,857",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
PARC OLYMPIA,"1,270,000","1,162.51","1,092",Jun-22,FLORA DRIVE,Resale,Strata,108,"11,759",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
PARC ROSEWOOD,"570,000",430.56,"1,324",Jun-22,ROSEWOOD DRIVE,Resale,Strata,40,"14,250",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"568,000",430.56,"1,319",Jun-22,ROSEWOOD DRIVE,Resale,Strata,40,"14,200",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,100,000",850.36,"1,294",Jun-22,UPPER SERANGOON VIEW,Resale,Strata,79,"13,924",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
WATERTOWN,"1,825,000","1,194.8","1,527",Jun-22,PUNGGOL CENTRAL,Resale,Strata,111,"16,441",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
TANAMERA CREST,"1,100,000","1,205.57",912,Jun-22,PARI DEDAP WALK,Resale,Strata,112,"9,821",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
SANCTUARY @ 813,"700,000",527.44,"1,327",Jun-22,UPPER SERANGOON ROAD,Resale,Strata,49,"14,286",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE MEYERISE,"1,900,000",882.65,"2,153",Jun-22,MEYER ROAD,Resale,Strata,82,"23,171",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
BEAUTY WORLD CENTRE,"1,960,000","1,969.81",995,Jun-22,UPPER BUKIT TIMAH ROAD,Resale,Strata,183,"10,710",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,21 to 25
D' CASTILIA,"1,528,888","1,130.22","1,353",Jun-22,JOO CHIAT LANE,Resale,Strata,105,"14,561",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
STARS OF KOVAN,"865,000",516.67,"1,674",Jun-22,UPPER SERANGOON ROAD,Resale,Strata,48,"18,021",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
CASABLANCA,"1,050,000","1,119.46",938,Jun-22,ROSEWOOD DRIVE,Resale,Strata,104,"10,096",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
BLISS@KOVAN,"1,850,000","1,776.06","1,042",Jun-22,SIMON LANE,Resale,Strata,165,"11,212",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
NORTHVALE,"730,000",721.19,"1,012",Jun-22,CHOA CHU KANG LOOP,Resale,Strata,67,"10,896",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
WATERTOWN,"880,000",559.73,"1,572",Jun-22,PUNGGOL CENTRAL,Resale,Strata,52,"16,923",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SEVENTY SAINT PATRICK'S,"2,340,000","1,184.04","1,976",Jun-22,ST. PATRICK'S ROAD,Resale,Strata,110,"21,273",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TANGERINE GROVE,"2,050,000","1,603.84","1,278",Jun-22,PAYA LEBAR CRESCENT,Resale,Strata,149,"13,758",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BRADDELL VIEW,"1,750,000","1,614.6","1,084",Jun-22,BRADDELL HILL,Resale,Strata,150,"11,667",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,21 to 25
SEA ESTA,"1,739,000","1,700.71","1,023",Jun-22,PASIR RIS LINK,Resale,Strata,158,"11,006",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
SILVERSEA,"1,780,000",968.76,"1,837",Jun-22,MARINE PARADE ROAD,Resale,Strata,90,"19,778",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,01 to 05
GOLDENHILL PARK CONDOMINIUM,"2,680,888","1,313.21","2,041",Jun-22,MEI HWAN DRIVE,Resale,Strata,122,"21,974",-,Condominium,1,Freehold,20,Outside Central Region,06 to 10
YEWTEE RESIDENCES,"1,560,000","1,453.14","1,074",Jun-22,CHOA CHU KANG NORTH 6,Resale,Strata,135,"11,556",-,Apartment,1,99 yrs lease commencing from 2006,23,Outside Central Region,06 to 10
WATERFRONT ISLE,"1,650,000","1,151.75","1,433",Jun-22,BEDOK RESERVOIR ROAD,Resale,Strata,107,"15,421",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
SKIES MILTONIA,"810,000",710.42,"1,140",Jun-22,MILTONIA CLOSE,Resale,Strata,66,"12,273",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15
PARC VISTA,"1,030,000","1,313.21",784,Jun-22,CORPORATION ROAD,Resale,Strata,122,"8,443",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,11 to 15
THE SCALA,"1,740,000","1,044.11","1,666",Jun-22,SERANGOON AVENUE 3,Resale,Strata,97,"17,938",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"1,180,000",667.37,"1,768",Jun-22,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"19,032",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
CASA CAMBIO,"808,000",495.14,"1,632",Jun-22,LIM TUA TOW ROAD,Resale,Strata,46,"17,565",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SKIES MILTONIA,"910,000",893.41,"1,019",Jun-22,MILTONIA CLOSE,Resale,Strata,83,"10,964",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
HILLVIEW REGENCY,"860,000",904.18,951,Jun-22,BUKIT BATOK EAST AVENUE 2,Resale,Strata,84,"10,238",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
TROPICAL SPRING,"980,000","1,065.64",920,Jun-22,SIMEI STREET 4,Resale,Strata,99,"9,899",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
REGENT HEIGHTS,"866,000","1,022.58",847,Jun-22,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"9,116",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
RIVER ISLES,"1,430,888","1,227.1","1,166",Jun-22,EDGEDALE PLAINS,Resale,Strata,114,"12,552",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE TANAMERA,"958,000",958,"1,000",Jun-22,TANAH MERAH KECHIL ROAD,Resale,Strata,89,"10,764",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,01 to 05
WATERVIEW,"1,438,000","1,184.04","1,214",Jun-22,TAMPINES AVENUE 1,Resale,Strata,110,"13,073",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
8M RESIDENCES,"1,390,000",645.84,"2,152",Jun-22,MARGATE ROAD,Resale,Strata,60,"23,167",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
Q BAY RESIDENCES,"950,000",796.54,"1,193",Jun-22,TAMPINES STREET 86,Resale,Strata,74,"12,838",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
SELANTING GREEN,"1,760,000","1,453.14","1,211",Jun-22,JALAN SELANTING,Resale,Strata,135,"13,037",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
Q BAY RESIDENCES,"940,000",796.54,"1,180",Jun-22,TAMPINES STREET 86,Resale,Strata,74,"12,703",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE GERANIUM,"1,050,000",753.48,"1,394",Jun-22,MANGIS ROAD,Resale,Strata,70,"15,000",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
POSHGROVE EAST,"2,290,000","1,237.86","1,850",Jun-22,EAST COAST ROAD,Resale,Strata,115,"19,913",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
CASPIAN,"1,850,000","1,399.32","1,322",Jun-22,LAKESIDE DRIVE,Resale,Strata,130,"14,231",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10
THE LUXURIE,"1,388,000","1,054.87","1,316",Jun-22,COMPASSVALE ROAD,Resale,Strata,98,"14,163",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
LAKEVIEW ESTATE,"1,630,000","1,614.6","1,010",Jun-22,UPPER THOMSON ROAD,Resale,Strata,150,"10,867",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,06 to 10
THOMSON GRAND,"1,538,800",968.76,"1,588",Jun-22,SIN MING WALK,Resale,Strata,90,"17,098",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
THE CENTRIS,"1,180,000","1,001.05","1,179",Jun-22,JURONG WEST CENTRAL 3,Resale,Strata,93,"12,688",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
MY MANHATTAN,"1,170,000",882.65,"1,326",Jun-22,SIMEI STREET 3,Resale,Strata,82,"14,268",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
BAYSHORE PARK,"1,500,000","1,291.68","1,161",Jun-22,BAYSHORE ROAD,Resale,Strata,120,"12,500",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
THE WATERSIDE,"4,680,000","2,432.66","1,924",Jun-22,TANJONG RHU ROAD,Resale,Strata,226,"20,708",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
WATERVIEW,"820,000",785.77,"1,044",Jun-22,TAMPINES AVENUE 1,Resale,Strata,73,"11,233",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE QUINN,"2,290,000","1,743.77","1,313",Jun-22,BARTLEY ROAD,Resale,Strata,162,"14,136",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PINEHURST CONDOMINIUM,"1,968,888","1,496.2","1,316",Jun-22,LORONG L TELOK KURAU,Resale,Strata,139,"14,165",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE ESTA,"3,050,000","1,560.78","1,954",Jun-22,AMBER GARDENS,Resale,Strata,145,"21,034",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
Q BAY RESIDENCES,"1,420,000","1,119.46","1,268",Jun-22,TAMPINES STREET 86,Resale,Strata,104,"13,654",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
ARCHIPELAGO,"3,710,000","3,433.72","1,080",Jun-22,BEDOK RESERVOIR ROAD,Resale,Strata,319,"11,630",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE AMBRA,"1,730,000","1,216.33","1,422",Jun-22,LORONG H TELOK KURAU,Resale,Strata,113,"15,310",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"1,460,000",979.52,"1,491",Jun-22,HAZEL PARK TERRACE,Resale,Strata,91,"16,044",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
HILLSTA,"698,000",538.2,"1,297",Jun-22,PHOENIX ROAD,Resale,Strata,50,"13,960",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
GRANDEUR 8,"1,690,000","1,227.1","1,377",Jun-22,ANG MO KIO CENTRAL 3,Resale,Strata,114,"14,825",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
THE CREEK @ BUKIT,"1,958,000","1,140.98","1,716",Jun-22,TOH TUCK ROAD,Resale,Strata,106,"18,472",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
AZALEA PARK CONDOMINIUM,"1,638,000","1,506.96","1,087",Jun-22,FLORA ROAD,Resale,Strata,140,"11,700",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,675,000","1,291.68","1,297",Jun-22,SELETAR ROAD,Resale,Strata,120,"13,958",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,040,000",624.31,"1,666",Jun-22,BEDOK SOUTH AVENUE 3,Resale,Strata,58,"17,931",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
SKIES MILTONIA,"1,110,000",968.76,"1,146",Jun-22,MILTONIA CLOSE,Resale,Strata,90,"12,333",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
